"Family","Genus"
"Rubiaceae","Stichianthus"
"Rubiaceae","Stigmanthus"
"Rubiaceae","Stilpnophyllum"
"Rubiaceae","Stipularia"
"Rubiaceae","Streblosa"
"Rubiaceae","Streblosiopsis"
"Rubiaceae","Strumpfia"
"Rubiaceae","Stylocoryna"
"Rubiaceae","Stylosiphonia"
"Rubiaceae","Suberanthus"
"Rubiaceae","Sulipa"
"Rubiaceae","Sulzeria"
"Rubiaceae","Synaptantha"
"Rubiaceae","Syringantha"
"Rubiaceae","Tamilnadia"
"Rubiaceae","Tammsia"
"Rubiaceae","Tamridaea"
"Rubiaceae","Tapanhuacanga"
"Rubiaceae","Tapiphyllum"
"Rubiaceae","Tarenna"
"Rubiaceae","Tarennoidea"
"Rubiaceae","Temnocalyx"
"Rubiaceae","Temnopteryx"
"Rubiaceae","Tennantia"
"Rubiaceae","Tepesia"
"Rubiaceae","Tessiera"
"Rubiaceae","Thamnoldenlandia"
"Rubiaceae","Theligonum"
"Rubiaceae","Thiollierea"
"Rubiaceae","Thogsennia"
"Rubiaceae","Timonius"
"Rubiaceae","Tinadendron"
"Rubiaceae","Tobagoa"
"Rubiaceae","Tocoyena"
"Rubiaceae","Tortuella"
"Rubiaceae","Tournefortiopsis"
"Rubiaceae","Trailliaedoxa"
"Rubiaceae","Trevirania"
"Rubiaceae","Triainolepis"
"Rubiaceae","Tricalysia"
"Rubiaceae","Trichostachys"
"Rubiaceae","Triflorensia"
"Rubiaceae","Trigonopyren"
"Rubiaceae","Uncaria"
"Rubiaceae","Uragoga"
"Rubiaceae","Urophyllum"
"Rubiaceae","Uruparia"
"Rubiaceae","Valantia"
"Rubiaceae","Vangueria"
"Rubiaceae","Vangueriella"
"Rubiaceae","Vangueriopsis"
"Rubiaceae","Vidalasia"
"Rubiaceae","Villaria"
"Rubiaceae","Virecta"
"Rubiaceae","Virectaria"
"Rubiaceae","Voigtia"
"Rubiaceae","Warneria"
"Rubiaceae","Warszewiczia"
"Rubiaceae","Webera"
"Rubiaceae","Wendlandia"
"Rubiaceae","Williamsia"
"Rubiaceae","Wittmackanthus"
"Rubiaceae","Xanthophytum"
"Rubiaceae","Xantonnea"
"Rubiaceae","Xantonneopsis"
"Rubiaceae","Zuccarinia"
"Ruppiaceae","Ruppia"
"Rutaceae","Achuaria"
"Rutaceae","Acmadenia"
"Rutaceae","Acradenia"
"Rutaceae","Acronychia"
"Rutaceae","Adenandra"
"Rutaceae","Adiscanthus"
"Rutaceae","Aegle"
"Rutaceae","Aeglopsis"
"Rutaceae","Afraegle"
"Rutaceae","Afraurantium"
"Rutaceae","Agathosma"
"Rutaceae","Almeidea"
"Rutaceae","Ampacus"
"Rutaceae","Amyris"
"Rutaceae","Andreadoxa"
"Rutaceae","Angostura"
"Rutaceae","Anisifolium"
"Rutaceae","Anquetilia"
"Rutaceae","Apocaulon"
"Rutaceae","Araliopsis"
"Rutaceae","Asterolasia"
"Rutaceae","Atalantia"
"Rutaceae","Aulacia"
"Rutaceae","Balfourodendron"
"Rutaceae","Balsamocitrus"
"Rutaceae","Barosma"
"Rutaceae","Blackburnia"
"Rutaceae","Boenninghausenia"
"Rutaceae","Boninia"
"Rutaceae","Boronella"
"Rutaceae","Boronia"
"Rutaceae","Bosistoa"
"Rutaceae","Bouchardatia"
"Rutaceae","Bouzetia"
"Rutaceae","Boymia"
"Rutaceae","Bucco"
"Rutaceae","Burkillanthus"
"Rutaceae","Calodendrum"
"Rutaceae","Casimiroa"
"Rutaceae","Chalcas"
"Rutaceae","Chloroxylon"
"Rutaceae","Choisya"
"Rutaceae","Choribena"
"Rutaceae","Chorilaena"
"Rutaceae","Citreum"
"Rutaceae","Citroncirus"
"Rutaceae","Citropsis"
"Rutaceae","Citrus"
"Rutaceae","Clausena"
"Rutaceae","Clymenia"
"Rutaceae","Cneoridium"
"Rutaceae","Cneorum"
"Rutaceae","Coleonema"
"Rutaceae","Colythrum"
"Rutaceae","Comoroa"
"Rutaceae","Comptonella"
"Rutaceae","Conchocarpus"
"Rutaceae","Correa"
"Rutaceae","Crossosperma"
"Rutaceae","Crowea"
"Rutaceae","Cyanothamnus"
"Rutaceae","Decagonocarpus"
"Rutaceae","Decatropis"
"Rutaceae","Decazyx"
"Rutaceae","Dendrosma"
"Rutaceae","Desmotes"
"Rutaceae","Dichosma"
"Rutaceae","Dictamnus"
"Rutaceae","Dictyoloma"
"Rutaceae","Dinosperma"
"Rutaceae","Diosma"
"Rutaceae","Diphasia"
"Rutaceae","Diphasiopsis"
"Rutaceae","Diplolaena"
"Rutaceae","Drummondita"
"Rutaceae","Duncania"
"Rutaceae","Dutailliopsis"
"Rutaceae","Dutaillyea"
"Rutaceae","Empleurum"
"Rutaceae","Eriostemon"
"Rutaceae","Ertela"
"Rutaceae","Erythrochiton"
"Rutaceae","Esenbeckia"
"Rutaceae","Euchaetis"
"Rutaceae","Euodia"
"Rutaceae","Euxylophora"
"Rutaceae","Evodia"
"Rutaceae","Evodiella"
"Rutaceae","Fagara"
"Rutaceae","Fagarastrum"
"Rutaceae","Fagaropsis"
"Rutaceae","Feronia"
"Rutaceae","Flindersia"
"Rutaceae","Fortunella"
"Rutaceae","Galipea"
"Rutaceae","Geijera"
"Rutaceae","Geleznowia"
"Rutaceae","Glycosmis"
"Rutaceae","Halfordia"
"Rutaceae","Haplophyllum"
"Rutaceae","Harrisonia"
"Rutaceae","Helietta"
"Rutaceae","Hesperethusa"
"Rutaceae","Hormopetalum"
"Rutaceae","Hortia"
"Rutaceae","Humblotidendron"
"Rutaceae","Hunsteinia"
"Rutaceae","Huonia"
"Rutaceae","Ivodea"
"Rutaceae","Kodalyodendron"
"Rutaceae","Lacuris"
"Rutaceae","Lavanga"
"Rutaceae","Leionema"
"Rutaceae","Leptothyrsa"
"Rutaceae","Limnocitrus"
"Rutaceae","Limonia"
"Rutaceae","Lubaria"
"Rutaceae","Luerssenidendron"
"Rutaceae","Lunasia"
"Rutaceae","Luvunga"
"Rutaceae","Maclurodendron"
"Rutaceae","Macrostylis"
"Rutaceae","Malacoxylum"
"Rutaceae","Malnaregam"
"Rutaceae","Medicosma"
"Rutaceae","Megastigma"
"Rutaceae","Melicope"
"Rutaceae","Merope"
"Rutaceae","Merrillia"
"Rutaceae","Metrodorea"
"Rutaceae","Microcitrus"
"Rutaceae","Microcybe"
"Rutaceae","Micromelum"
"Rutaceae","Monanthocitrus"
"Rutaceae","Moniera"
"Rutaceae","Muiriantha"
"Rutaceae","Murraea"
"Rutaceae","Murraya"
"Rutaceae","Myllanthus"
"Rutaceae","Myrtopsis"
"Rutaceae","Naringi"
"Rutaceae","Naudinia"
"Rutaceae","Nematolepis"
"Rutaceae","Neobyrnesia"
"Rutaceae","Neochamaelea"
"Rutaceae","Neoraputia"
"Rutaceae","Neoschmidia"
"Rutaceae","Nimbo"
"Rutaceae","Nycticalanthus"
"Rutaceae","Ochroxylum"
"Rutaceae","Oricia"
"Rutaceae","Orixa"
"Rutaceae","Oxanthera"
"Rutaceae","Ozophyllum"
"Rutaceae","Pagetia"
"Rutaceae","Pamburus"
"Rutaceae","Paramignya"
"Rutaceae","Paramigyna"
"Rutaceae","Pelea"
"Rutaceae","Peltostigma"
"Rutaceae","Pentaceras"
"Rutaceae","Pentanome"
"Rutaceae","Perryodendron"
"Rutaceae","Phebalium"
"Rutaceae","Phellodendron"
"Rutaceae","Philotheca"
"Rutaceae","Phyllosma"
"Rutaceae","Picrella"
"Rutaceae","Pilocarpus"
"Rutaceae","Pitavia"
"Rutaceae","Pitaviaster"
"Rutaceae","Platydesma"
"Rutaceae","Pleiococca"
"Rutaceae","Pleiospermium"
"Rutaceae","Plethadenia"
"Rutaceae","Polyaster"
"Rutaceae","Polycyema"
"Rutaceae","Pomphidea"
"Rutaceae","Poncirus"
"Rutaceae","Pseudaegle"
"Rutaceae","Pseudiosma"
"Rutaceae","Psilopeganum"
"Rutaceae","Ptaeroxylon"
"Rutaceae","Ptelea"
"Rutaceae","Pterota"
"Rutaceae","Rabelaisia"
"Rutaceae","Raputia"
"Rutaceae","Raputiarana"
"Rutaceae","Rauia"
"Rutaceae","Raulinoa"
"Rutaceae","Ravenia"
"Rutaceae","Raveniopsis"
"Rutaceae","Reputia"
"Rutaceae","Rhadinothamnus"
"Rutaceae","Rossenia"
"Rutaceae","Rossittia"
"Rutaceae","Ruta"
"Rutaceae","Rutaneblina"
"Rutaceae","Sanfordia"
"Rutaceae","Sarcomelicope"
"Rutaceae","Schimmelia"
"Rutaceae","Sclerostylis"
"Rutaceae","Severinia"
"Rutaceae","Sheilanthera"
"Rutaceae","Sigmatanthus"
"Rutaceae","Skimmia"
"Rutaceae","Sohnreyia"
"Rutaceae","Spathelia"
"Rutaceae","Spiranthera"
"Rutaceae","Stauranthus"
"Rutaceae","Swinglea"
"Rutaceae","Systemon"
"Rutaceae","Taravalia"
"Rutaceae","Teclea"
"Rutaceae","Tecleopsis"
"Rutaceae","Terminthodia"
"Rutaceae","Terpnanthus"
"Rutaceae","Tetractomia"
"Rutaceae","Tetradium"
"Rutaceae","Thamnosma"
"Rutaceae","Ticorea"
"Rutaceae","Toddalia"
"Rutaceae","Toddaliopsis"
"Rutaceae","Toxosiphon"
"Rutaceae","Triphasia"
"Rutaceae","Vepris"
"Rutaceae","Wenzelia"
"Rutaceae","Xanthophyllon"
"Rutaceae","Xanthoxylon"
"Rutaceae","Zanthoxylum"
"Rutaceae","Zieria"
"Rutaceae","Zieridium"
"Rutenbergiaceae","Neorutenbergia"
"Rutenbergiaceae","Rutenbergia"
"Sabiaceae","Androglossa"
"Sabiaceae","Lorenzanea"
"Sabiaceae","Meliosma"
"Sabiaceae","Ophiocaryon"
"Sabiaceae","Sabia"
"Saccolomataceae","Ithycaulon"
"Saccolomataceae","Orthiopteris"
"Saccolomataceae","Saccoloma"
"Salicaceae","Abatia"
"Salicaceae","Aberia"
"Salicaceae","Ahernia"
"Salicaceae","Antinisa"
"Salicaceae","Azara"
"Salicaceae","Balsamiflua"
"Salicaceae","Banara"
"Salicaceae","Bartholomaea"
"Salicaceae","Bembicia"
"Salicaceae","Bennettiodendron"
"Salicaceae","Bivinia"
"Salicaceae","Byrsanthus"
"Salicaceae","Calantica"
"Salicaceae","Carrierea"
"Salicaceae","Casearia"
"Salicaceae","Chosenia"
"Salicaceae","Dissomeria"
"Salicaceae","Dovyalis"
"Salicaceae","Eichlerodendron"
"Salicaceae","Euceraea"
"Salicaceae","Flacourtia"
"Salicaceae","Guidonia"
"Salicaceae","Hasseltia"
"Salicaceae","Hasseltiopsis"
"Salicaceae","Hecatostemon"
"Salicaceae","Homalium"
"Salicaceae","Idesia"
"Salicaceae","Itoa"
"Salicaceae","Laetia"
"Salicaceae","Lasiochlamys"
"Salicaceae","Ludia"
"Salicaceae","Lunania"
"Salicaceae","Macrohasseltia"
"Salicaceae","Macrothumia"
"Salicaceae","Mesaulosperma"
"Salicaceae","Monilistus"
"Salicaceae","Nectopix"
"Salicaceae","Neopringlea"
"Salicaceae","Neoptychocarpus"
"Salicaceae","Neosprucea"
"Salicaceae","Nisa"
"Salicaceae","Oisodix"
"Salicaceae","Olmediella"
"Salicaceae","Oncoba"
"Salicaceae","Ophiobotrys"
"Salicaceae","Osmelia"
"Salicaceae","Patrisia"
"Salicaceae","Phyllobotryon"
"Salicaceae","Phylloclinium"
"Salicaceae","Pineda"
"Salicaceae","Pleiarina"
"Salicaceae","Pleuranthodendron"
"Salicaceae","Poliothyrsis"
"Salicaceae","Populus"
"Salicaceae","Prockia"
"Salicaceae","Pseudoscolopia"
"Salicaceae","Pseudosmelia"
"Salicaceae","Ripsoctis"
"Salicaceae","Ryania"
"Salicaceae","Sadymia"
"Salicaceae","Salix"
"Salicaceae","Samyda"
"Salicaceae","Scolopia"
"Salicaceae","Scyphostegia"
"Salicaceae","Stachycrater"
"Salicaceae","Tetrathylacium"
"Salicaceae","Tisonia"
"Salicaceae","Toisochosenia"
"Salicaceae","Trichostephanus"
"Salicaceae","Trimeria"
"Salicaceae","Turanga"
"Salicaceae","Vetrix"
"Salicaceae","Xylosma"
"Salicaceae","Zuelania"
"Salvadoraceae","Azima"
"Salvadoraceae","Dobera"
"Salvadoraceae","Monetia"
"Salvadoraceae","Platymitium"
"Salvadoraceae","Salvadora"
"Salvadoraceae","Tomex"
"Salviniaceae","Azolla"
"Salviniaceae","Carpanthus"
"Salviniaceae","Salvinia"
"Santalaceae","Acanthosyris"
"Santalaceae","Amphorogyne"
"Santalaceae","Anthobolus"
"Santalaceae","Antidaphne"
"Santalaceae","Arceuthobium"
"Santalaceae","Aspidixia"
"Santalaceae","Austroamericium"
"Santalaceae","Buckleya"
"Santalaceae","Cervantesia"
"Santalaceae","Choretrum"
"Santalaceae","Chrysothesium"
"Santalaceae","Cladomyza"
"Santalaceae","Colpoon"
"Santalaceae","Comandra"
"Santalaceae","Daenikera"
"Santalaceae","Dendromyza"
"Santalaceae","Dendrophthora"
"Santalaceae","Dendrotrophe"
"Santalaceae","Distichella"
"Santalaceae","Dufrenoya"
"Santalaceae","Elaphanthera"
"Santalaceae","Eremolepis"
"Santalaceae","Eubrachion"
"Santalaceae","Eucarya"
"Santalaceae","Exocarpos"
"Santalaceae","Fusanus"
"Santalaceae","Geocaulon"
"Santalaceae","Ginalloa"
"Santalaceae","Henslowia"
"Santalaceae","Heterixia"
"Santalaceae","Hylomyza"
"Santalaceae","Iodina"
"Santalaceae","Ixidium"
"Santalaceae","Jodina"
"Santalaceae","Korthalsella"
"Santalaceae","Kunkeliella"
"Santalaceae","Lepidoceras"
"Santalaceae","Leptomeria"
"Santalaceae","Mida"
"Santalaceae","Myoschilos"
"Santalaceae","Nanodea"
"Santalaceae","Nestronia"
"Santalaceae","Notothixos"
"Santalaceae","Okoubaka"
"Santalaceae","Omphacomeria"
"Santalaceae","Osyridicarpos"
"Santalaceae","Osyridocarpos"
"Santalaceae","Osyris"
"Santalaceae","Phacellaria"
"Santalaceae","Phoradendron"
"Santalaceae","Pilgerina"
"Santalaceae","Pyrularia"
"Santalaceae","Razoumofskya"
"Santalaceae","Rhinostegia"
"Santalaceae","Rhoiacarpos"
"Santalaceae","Santalum"
"Santalaceae","Scleromelum"
"Santalaceae","Scleropyrum"
"Santalaceae","Sirium"
"Santalaceae","Sphaerocarya"
"Santalaceae","Spirogardnera"
"Santalaceae","Staufferia"
"Santalaceae","Thesidium"
"Santalaceae","Thesion"
"Santalaceae","Thesium"
"Santalaceae","Viscum"
"Santalaceae","Xylophyllos"
"Santalaceae","Xynophylla"
"Sapindaceae","Acer"
"Sapindaceae","Aesculus"
"Sapindaceae","Alectryon"
"Sapindaceae","Allophylastrum"
"Sapindaceae","Allophylus"
"Sapindaceae","Allosanthus"
"Sapindaceae","Amesiodendron"
"Sapindaceae","Amirola"
"Sapindaceae","Aphania"
"Sapindaceae","Aphanococcus"
"Sapindaceae","Apiocarpus"
"Sapindaceae","Aporetica"
"Sapindaceae","Aporrhiza"
"Sapindaceae","Arfeuillea"
"Sapindaceae","Arytera"
"Sapindaceae","Atalaya"
"Sapindaceae","Athyana"
"Sapindaceae","Averrhoidium"
"Sapindaceae","Azamara"
"Sapindaceae","Balsas"
"Sapindaceae","Beguea"
"Sapindaceae","Billia"
"Sapindaceae","Bizonula"
"Sapindaceae","Blighia"
"Sapindaceae","Blighiopsis"
"Sapindaceae","Blomia"
"Sapindaceae","Boniodendron"
"Sapindaceae","Bottegoa"
"Sapindaceae","Bridgesia"
"Sapindaceae","Bumalda"
"Sapindaceae","Camptolepis"
"Sapindaceae","Cardiospermum"
"Sapindaceae","Castanella"
"Sapindaceae","Castanospora"
"Sapindaceae","Chiarinia"
"Sapindaceae","Chimborazoa"
"Sapindaceae","Chonopetalum"
"Sapindaceae","Chouxia"
"Sapindaceae","Chytranthus"
"Sapindaceae","Cnesmocarpon"
"Sapindaceae","Conchopetalum"
"Sapindaceae","Conghas"
"Sapindaceae","Cossinia"
"Sapindaceae","Cotylodiscus"
"Sapindaceae","Crula"
"Sapindaceae","Cubilia"
"Sapindaceae","Cupania"
"Sapindaceae","Cupaniopsis"
"Sapindaceae","Cururu"
"Sapindaceae","Cussambium"
"Sapindaceae","Deinbollia"
"Sapindaceae","Delavaya"
"Sapindaceae","Delpya"
"Sapindaceae","Diatenopteryx"
"Sapindaceae","Dicranopetalum"
"Sapindaceae","Dictyoneura"
"Sapindaceae","Dilodendron"
"Sapindaceae","Dimocarpus"
"Sapindaceae","Diploglottis"
"Sapindaceae","Diplokeleba"
"Sapindaceae","Diplopeltis"
"Sapindaceae","Dipteronia"
"Sapindaceae","Distichostemon"
"Sapindaceae","Dittelasma"
"Sapindaceae","Dodonaea"
"Sapindaceae","Doratoxylon"
"Sapindaceae","Dubanus"
"Sapindaceae","Eccremanthus"
"Sapindaceae","Elattostachys"
"Sapindaceae","Eriocoelum"
"Sapindaceae","Erioglossum"
"Sapindaceae","Erythrophysa"
"Sapindaceae","Euchorium"
"Sapindaceae","Euonymoides"
"Sapindaceae","Euphoria"
"Sapindaceae","Euphorianthus"
"Sapindaceae","Eurycorymbus"
"Sapindaceae","Exothea"
"Sapindaceae","Filicium"
"Sapindaceae","Ganophyllum"
"Sapindaceae","Gereaua"
"Sapindaceae","Glenniea"
"Sapindaceae","Gloeocarpus"
"Sapindaceae","Gongrodiscus"
"Sapindaceae","Gongrospermum"
"Sapindaceae","Guindilia"
"Sapindaceae","Guioa"
"Sapindaceae","Handeliodendron"
"Sapindaceae","Haplocoelopsis"
"Sapindaceae","Haplocoelum"
"Sapindaceae","Harpullia"
"Sapindaceae","Hebecoccus"
"Sapindaceae","Hemigyrosa"
"Sapindaceae","Heterodendrum"
"Sapindaceae","Hippobromus"
"Sapindaceae","Hippocastanum"
"Sapindaceae","Hirania"
"Sapindaceae","Hornea"
"Sapindaceae","Houssayanthus"
"Sapindaceae","Hypelate"
"Sapindaceae","Irina"
"Sapindaceae","Jagera"
"Sapindaceae","Koelreuteria"
"Sapindaceae","Laccodiscus"
"Sapindaceae","Lachnopetalum"
"Sapindaceae","Laetji"
"Sapindaceae","Lamprospermum"
"Sapindaceae","Lasianthemum"
"Sapindaceae","Lecaniodiscus"
"Sapindaceae","Lepiderema"
"Sapindaceae","Lepidopetalum"
"Sapindaceae","Lepisanthes"
"Sapindaceae","Litchi"
"Sapindaceae","Llagunoa"
"Sapindaceae","Lophostigma"
"Sapindaceae","Loxodiscus"
"Sapindaceae","Lychnodiscus"
"Sapindaceae","Macphersonia"
"Sapindaceae","Magonia"
"Sapindaceae","Majidea"
"Sapindaceae","Matayba"
"Sapindaceae","Melanodiscus"
"Sapindaceae","Melicocca"
"Sapindaceae","Melicoccus"
"Sapindaceae","Mischarytera"
"Sapindaceae","Mischocarpus"
"Sapindaceae","Mischocodon"
"Sapindaceae","Molinaea"
"Sapindaceae","Monopteris"
"Sapindaceae","Namataea"
"Sapindaceae","Negundium"
"Sapindaceae","Negundo"
"Sapindaceae","Neotina"
"Sapindaceae","Nephelium"
"Sapindaceae","Omalocarpus"
"Sapindaceae","Ornitrophe"
"Sapindaceae","Otolepis"
"Sapindaceae","Otonephelium"
"Sapindaceae","Otonychium"
"Sapindaceae","Otophora"
"Sapindaceae","Palaoea"
"Sapindaceae","Pancovia"
"Sapindaceae","Pappea"
"Sapindaceae","Paranephelium"
"Sapindaceae","Paullinia"
"Sapindaceae","Pavieasia"
"Sapindaceae","Pedicellia"
"Sapindaceae","Pentascyphus"
"Sapindaceae","Phaeocarpus"
"Sapindaceae","Phialodiscus"
"Sapindaceae","Phoenicimon"
"Sapindaceae","Phyllotrichum"
"Sapindaceae","Placioscyphus"
"Sapindaceae","Placodiscus"
"Sapindaceae","Plagioscyphus"
"Sapindaceae","Podonephelium"
"Sapindaceae","Pometia"
"Sapindaceae","Porocystis"
"Sapindaceae","Prostea"
"Sapindaceae","Pseudima"
"Sapindaceae","Pseudonephelium"
"Sapindaceae","Pseudopancovia"
"Sapindaceae","Pseudopteris"
"Sapindaceae","Radlkofera"
"Sapindaceae","Ratonia"
"Sapindaceae","Rhaganus"
"Sapindaceae","Rhysotoechia"
"Sapindaceae","Rulac"
"Sapindaceae","Saccharodendron"
"Sapindaceae","Sapindus"
"Sapindaceae","Sarcopteryx"
"Sapindaceae","Sarcotoechia"
"Sapindaceae","Schleichera"
"Sapindaceae","Schmidelia"
"Sapindaceae","Scyphonychium"
"Sapindaceae","Scyphopetalum"
"Sapindaceae","Scytalia"
"Sapindaceae","Seriana"
"Sapindaceae","Serjania"
"Sapindaceae","Sisyrolepis"
"Sapindaceae","Smelophyllum"
"Sapindaceae","Spanoghea"
"Sapindaceae","Stadmania"
"Sapindaceae","Stadmannia"
"Sapindaceae","Stocksia"
"Sapindaceae","Storthocalyx"
"Sapindaceae","Synima"
"Sapindaceae","Talisia"
"Sapindaceae","Talisiopsis"
"Sapindaceae","Thinouia"
"Sapindaceae","Thouinia"
"Sapindaceae","Thouinidium"
"Sapindaceae","Thraulococcus"
"Sapindaceae","Thyana"
"Sapindaceae","Tina"
"Sapindaceae","Toechima"
"Sapindaceae","Toulicia"
"Sapindaceae","Triceraia"
"Sapindaceae","Trigonachras"
"Sapindaceae","Tripterodendron"
"Sapindaceae","Tristira"
"Sapindaceae","Tristiropsis"
"Sapindaceae","Tsingya"
"Sapindaceae","Uitenia"
"Sapindaceae","Ungnadia"
"Sapindaceae","Urvillea"
"Sapindaceae","Valenzuelia"
"Sapindaceae","Vitenia"
"Sapindaceae","Vouarana"
"Sapindaceae","Xanthoceras"
"Sapindaceae","Xerospermum"
"Sapindaceae","Zanha"
"Sapindaceae","Zollingeria"
"Sapotaceae","Achras"
"Sapotaceae","Afrosersalisia"
"Sapotaceae","Argania"
"Sapotaceae","Aubletella"
"Sapotaceae","Aubregrinia"
"Sapotaceae","Aulandra"
"Sapotaceae","Autranella"
"Sapotaceae","Baillonella"
"Sapotaceae","Bassia"
"Sapotaceae","Beccariella"
"Sapotaceae","Boerlagella"
"Sapotaceae","Breviea"
"Sapotaceae","Bumelia"
"Sapotaceae","Burckella"
"Sapotaceae","Calocarpum"
"Sapotaceae","Calvaria"
"Sapotaceae","Capurodendron"
"Sapotaceae","Cassidispermum"
"Sapotaceae","Chelonespermum"
"Sapotaceae","Chromolucuma"
"Sapotaceae","Chrysophyllum"
"Sapotaceae","Cryptogyne"
"Sapotaceae","Delpydora"
"Sapotaceae","Diploknema"
"Sapotaceae","Diploon"
"Sapotaceae","Donella"
"Sapotaceae","Eberhardtia"
"Sapotaceae","Ecclinusa"
"Sapotaceae","Elaeoluma"
"Sapotaceae","Englerophytum"
"Sapotaceae","Eremoluma"
"Sapotaceae","Faucherea"
"Sapotaceae","Ganua"
"Sapotaceae","Gayella"
"Sapotaceae","Gluema"
"Sapotaceae","Gymnoluma"
"Sapotaceae","Hornschuchia"
"Sapotaceae","Illipe"
"Sapotaceae","Imbricaria"
"Sapotaceae","Inhambanella"
"Sapotaceae","Isonandra"
"Sapotaceae","Krausella"
"Sapotaceae","Labatia"
"Sapotaceae","Labourdonnaisia"
"Sapotaceae","Labramia"
"Sapotaceae","Lecomtedoxa"
"Sapotaceae","Leptostylis"
"Sapotaceae","Letestua"
"Sapotaceae","Lucuma"
"Sapotaceae","Lyciodes"
"Sapotaceae","Madhuca"
"Sapotaceae","Magodendron"
"Sapotaceae","Manilkara"
"Sapotaceae","Martiusella"
"Sapotaceae","Micropholis"
"Sapotaceae","Mimusops"
"Sapotaceae","Neohemsleya"
"Sapotaceae","Neolemonniera"
"Sapotaceae","Niemeyera"
"Sapotaceae","Northia"
"Sapotaceae","Omphalocarpum"
"Sapotaceae","Oxythece"
"Sapotaceae","Pachystela"
"Sapotaceae","Palaquium"
"Sapotaceae","Payena"
"Sapotaceae","Pichonia"
"Sapotaceae","Planchonella"
"Sapotaceae","Podoluma"
"Sapotaceae","Pouteria"
"Sapotaceae","Pradosia"
"Sapotaceae","Pseudopachystela"
"Sapotaceae","Pycnandra"
"Sapotaceae","Rostellaria"
"Sapotaceae","Sarcaulus"
"Sapotaceae","Sarcosperma"
"Sapotaceae","Scleroxylon"
"Sapotaceae","Sersalisia"
"Sapotaceae","Sideroxylon"
"Sapotaceae","Sinosideroxylon"
"Sapotaceae","Stisseria"
"Sapotaceae","Synsepalum"
"Sapotaceae","Tieghemella"
"Sapotaceae","Tridesmostemon"
"Sapotaceae","Tsebona"
"Sapotaceae","Tulestea"
"Sapotaceae","Van-royena"
"Sapotaceae","Verlangia"
"Sapotaceae","Vincentella"
"Sapotaceae","Vitellaria"
"Sapotaceae","Vitellariopsis"
"Sapotaceae","Wildemaniodoxa"
"Sapotaceae","Xantolis"
"Sapotaceae","Zeyherella"
"Sarcobataceae","Sarcobatus"
"Sarcolaenaceae","Eremolaena"
"Sarcolaenaceae","Leptolaena"
"Sarcolaenaceae","Mediusella"
"Sarcolaenaceae","Pentachlaena"
"Sarcolaenaceae","Perrierodendron"
"Sarcolaenaceae","Rhodolaena"
"Sarcolaenaceae","Sarcochlaena"
"Sarcolaenaceae","Sarcolaena"
"Sarcolaenaceae","Schizolaena"
"Sarcolaenaceae","Xerochlamys"
"Sarcolaenaceae","Xyloolaena"
"Sarraceniaceae","Darlingtonia"
"Sarraceniaceae","Heliamphora"
"Sarraceniaceae","Sarracenia"
"Saururaceae","Anemopsis"
"Saururaceae","Gymnotheca"
"Saururaceae","Houttuynia"
"Saururaceae","Neobiondia"
"Saururaceae","Saururus"
"Saxifragaceae","Aceriphyllum"
"Saxifragaceae","Anarmosa"
"Saxifragaceae","Antiphylla"
"Saxifragaceae","Astilbe"
"Saxifragaceae","Astilboides"
"Saxifragaceae","Bensoniella"
"Saxifragaceae","Bergenia"
"Saxifragaceae","Blondia"
"Saxifragaceae","Boecherarctica"
"Saxifragaceae","Bolandra"
"Saxifragaceae","Boykinia"
"Saxifragaceae","Calyptranthe"
"Saxifragaceae","Cascadia"
"Saxifragaceae","Chondrosea"
"Saxifragaceae","Chrysosplenium"
"Saxifragaceae","Ciliaria"
"Saxifragaceae","Conimitella"
"Saxifragaceae","Cymbalariella"
"Saxifragaceae","Dactyloides"
"Saxifragaceae","Darmera"
"Saxifragaceae","Dermasea"
"Saxifragaceae","Dimorphopetalum"
"Saxifragaceae","Diptera"
"Saxifragaceae","Drummondia"
"Saxifragaceae","Elmera"
"Saxifragaceae","Evaiezoa"
"Saxifragaceae","Geryonia"
"Saxifragaceae","Hemieva"
"Saxifragaceae","Heterisia"
"Saxifragaceae","Heuchera"
"Saxifragaceae","Heucherella"
"Saxifragaceae","Hieronymusia"
"Saxifragaceae","Hirculus"
"Saxifragaceae","Holochloa"
"Saxifragaceae","Hoteia"
"Saxifragaceae","Hydatica"
"Saxifragaceae","Jepsonia"
"Saxifragaceae","Leptarrhena"
"Saxifragaceae","Leptasea"
"Saxifragaceae","Limnobotrya"
"Saxifragaceae","Lithophragma"
"Saxifragaceae","Lobaria"
"Saxifragaceae","Megasea"
"Saxifragaceae","Micranthes"
"Saxifragaceae","Mitella"
"Saxifragaceae","Mitellopsis"
"Saxifragaceae","Mukdenia"
"Saxifragaceae","Muscaria"
"Saxifragaceae","Neoboykinia"
"Saxifragaceae","Oreanthus"
"Saxifragaceae","Oreotrys"
"Saxifragaceae","Oresitrophe"
"Saxifragaceae","Ozomelis"
"Saxifragaceae","Pectiantia"
"Saxifragaceae","Peltoboykinia"
"Saxifragaceae","Petalosteira"
"Saxifragaceae","Piarophyla"
"Saxifragaceae","Pleurendotria"
"Saxifragaceae","Pyrsonota"
"Saxifragaceae","Robertsonia"
"Saxifragaceae","Robsonia"
"Saxifragaceae","Rodgersia"
"Saxifragaceae","Saniculiphyllum"
"Saxifragaceae","Saxifraga"
